142800	258	56	164	1	
142801	258	56	164	1	
142802	258	56	164	1	
142803	258	56	164	1	
142804	258	56	164	1	
142805	258	56	164	1	
142806	258	56	163	1	
142807	258	56	163	1	
142808	258	56	163	1	
142809	258	56	163	1	
142810	258	56	163	1	
142811	258	56	163	1	
142812	258	56	162	1	
142813	258	56	160	1	
142814	258	56	159	1	
142815	258	56	158	1	
142816	258	57	158	1	
142817	258	57	158	1	
142818	258	57	158	1	
142819	258	57	157	1	
142820	258	57	157	1	
142821	258	57	157	1	
142822	258	57	157	1	
142823	258	57	157	1	
142824	258	57	157	1	
142825	258	57	157	1	
142826	258	57	156	1	
142827	258	57	156	1	
142828	258	57	155	1	
142829	258	57	155	1	
142830	258	57	154	1	
142831	258	57	154	1	
142832	258	57	154	1	
142833	258	57	154	1	
142834	258	57	154	1	
142835	258	57	154	1	
142836	258	57	154	1	
142837	258	57	154	1	
142838	258	57	154	1	
142839	258	57	154	1	
142840	258	57	154	1	
142841	258	57	154	1	
142842	258	57	154	1	
142843	258	57	154	1	
142844	258	57	154	1	
142845	258	57	154	1	
142846	258	57	154	1	
142847	258	57	154	1	
142848	258	57	154	1	
142849	258	57	155	1	
142850	258	57	156	1	
142851	258	57	156	1	
142852	258	57	157	1	
142853	258	57	158	1	
142854	258	57	159	1	
142855	258	57	160	1	
142856	258	57	160	1	
142857	258	57	160	1	
142858	258	57	160	1	
142859	258	57	159	1	
142860	258	57	158	1	
142861	258	57	158	1	
142862	258	57	158	1	
142863	258	57	158	1	
142864	258	57	158	1	
142865	258	57	158	1	
142866	258	57	158	1	
142867	258	57	158	1	
142868	258	57	158	1	
142869	258	57	158	1	
142870	258	57	158	1	
142871	258	57	158	1	
142872	258	57	158	1	
142873	258	57	158	1	
142874	258	57	158	1	
142875	258	57	158	1	
142876	258	57	158	1	
142877	258	57	158	1	
142878	258	57	158	1	
142879	258	57	158	1	
142880	258	57	158	1	
142881	258	57	158	1	
142882	258	57	158	1	
142883	258	57	158	1	
142884	258	57	158	1	
142885	258	57	158	1	
142886	258	57	158	1	
142887	258	57	158	1	
142888	258	57	158	1	
142889	258	57	158	1	
142890	258	57	158	1	
142891	258	57	158	1	
142892	258	57	158	1	
142893	258	57	158	1	
142894	258	57	158	1	
142895	258	57	158	1	
142896	258	57	158	1	
142897	258	57	158	1	
142898	258	57	158	1	
142899	258	57	158	1	
142900	258	57	158	1	
142901	258	57	158	1	
142902	258	57	158	1	
142903	258	57	158	1	
142904	258	57	158	1	
142905	258	57	158	1	
142906	258	57	158	1	
142907	258	57	158	1	
142908	258	57	158	1	
142909	258	57	158	1	
142910	258	57	158	1	
142911	258	57	158	1	
142912	258	57	158	1	
142913	258	57	158	1	
142914	258	57	158	1	
142915	258	57	158	1	
142916	258	57	158	1	
142917	258	57	158	1	
142918	258	57	158	1	
142919	258	57	158	1	
142920	258	57	158	1	
142921	258	57	158	1	
142922	258	57	157	1	
142923	258	57	156	1	
142924	258	57	155	1	
142925	258	57	154	1	
142926	258	57	154	1	
142927	258	57	153	1	
