38094	75	58	143	0	
38095	75	58	143	0	
38096	75	58	143	0	
38097	75	58	143	0	
38098	75	58	143	0	
38099	75	58	143	0	
38100	75	58	143	0	
38101	75	58	143	0	
38102	75	58	143	0	
38103	75	58	143	0	
38104	75	58	143	0	
38105	75	58	143	0	
38106	75	58	143	0	
38107	75	58	143	0	
38108	75	58	143	0	
38109	75	58	143	0	
38110	75	58	143	0	
38111	75	58	143	0	
38112	75	58	143	0	
38113	75	58	143	0	
38114	75	58	143	0	
38115	75	58	143	0	
38116	75	58	143	0	
38117	75	58	143	0	
38118	75	58	143	0	
38119	75	58	143	0	
38120	75	58	143	0	
38121	75	58	143	0	
38122	75	58	143	0	
38123	75	58	143	0	
38124	76	59	143	0	
38125	77	60	143	0	
38126	78	61	143	0	
38127	78	61	143	0	
38128	78	61	143	0	
38129	78	61	143	0	
38130	78	61	143	0	
38131	78	61	143	0	
38132	78	61	143	0	
38133	78	61	143	0	
38134	78	61	143	0	
38135	78	61	143	0	
38136	78	61	143	0	
38137	76	61	144	0	
38138	75	62	145	0	
38139	74	63	146	0	
38140	73	63	147	0	
38141	72	63	148	0	
38142	71	63	149	0	
38143	70	63	149	0	
38144	69	63	149	0	
38145	68	63	149	0	
38146	67	63	149	0	
38147	66	63	149	0	
38148	66	63	149	0	
38149	66	63	149	0	
38150	66	63	149	0	
38151	66	63	149	0	
38152	66	63	149	0	
38153	66	63	149	0	
38154	66	63	149	0	
38155	66	63	149	0	
38156	66	63	149	0	
38157	66	63	149	0	
38158	66	63	149	0	
38159	66	63	149	0	
38160	66	63	149	0	
38161	66	63	149	0	
38162	66	63	149	0	
38163	66	63	149	0	
38164	66	63	149	0	
38165	66	63	149	0	
38166	66	63	149	0	
38167	66	63	149	0	
38168	66	63	149	0	
38169	66	63	149	0	
38170	66	63	149	0	
38171	66	63	149	0	
38172	66	63	149	0	
38173	66	63	149	0	
38174	66	63	149	0	
38175	66	63	149	0	
38176	66	63	149	0	
38177	66	63	149	0	
38178	66	63	149	0	
38179	66	63	149	0	
38180	66	63	149	0	
38181	66	63	149	0	
38182	66	63	149	0	
38183	66	63	149	0	
38184	66	63	149	0	
38185	66	63	149	0	
38186	66	63	149	0	
38187	66	63	149	0	
38188	66	63	149	0	
38189	66	64	149	0	
38190	66	65	149	0	
38191	66	66	149	0	
38192	66	66	149	0	
38193	66	66	149	0	
38194	66	66	149	0	
38195	66	66	149	0	
38196	66	66	149	0	
38197	66	66	149	0	
38198	67	67	147	0	
38199	67	67	148	0	
38200	67	67	149	0	
38201	67	67	149	0	
38202	67	67	149	0	
38203	67	67	149	0	
38204	67	67	149	0	
38205	67	67	149	0	
38206	67	67	149	0	
38207	67	67	149	0	
38208	67	67	149	0	
38209	67	67	149	0	
38210	67	67	149	0	
38211	66	68	148	0	
38212	65	69	148	0	
38213	64	70	148	0	
38214	63	71	148	0	
38215	62	72	148	0	
38216	62	72	148	0	
38217	62	72	148	0	
38218	62	72	148	0	
38219	62	71	149	0	
38220	62	70	149	0	
38221	62	69	149	0	
38222	62	68	149	0	
38223	62	67	149	0	
38224	63	67	149	0	
38225	64	67	149	0	
38226	65	67	149	0	
38227	66	67	149	0	
38228	66	67	149	0	
38229	66	67	149	0	
38230	66	66	149	0	
38231	66	66	149	0	
38232	66	66	149	0	
38233	66	66	149	0	
38234	66	66	149	0	
38235	66	66	149	0	
38236	66	66	149	0	
38237	66	66	149	0	
38238	66	66	149	0	
38239	67	65	148	0	
38240	68	66	148	0	
38241	69	65	148	0	
38242	70	66	148	0	
38243	70	66	150	0	
38244	70	66	151	0	
38245	72	65	151	0	
