153687	7	27	164	0	
153688	7	27	164	0	
153689	2	23	172	0	
153690	2	22	171	0	
153691	1	21	171	0	
153692	1	20	170	0	
153693	1	19	169	0	
153694	1	18	168	0	
153695	1	17	167	0	
153696	1	16	166	0	
153697	1	15	165	0	
153698	1	14	164	0	
153699	1	13	163	0	
120001	148	38	164	1	
120002	148	38	164	1	
120003	148	38	164	1	
120004	148	39	164	1	
120005	148	40	164	1	
120006	149	40	163	1	
120007	150	40	162	1	
120008	150	41	162	1	
120009	150	42	162	1	
120010	150	42	162	1	
120011	150	42	161	1	
120012	150	41	160	1	
120013	148	42	160	1	
120014	146	42	160	1	
120015	144	42	160	1	
120016	143	42	160	1	
120017	142	42	159	1	
120018	141	42	158	1	
120019	140	42	159	1	
120020	139	42	160	1	
120021	138	42	160	1	
120022	137	42	160	1	
120023	136	42	160	1	
120024	135	42	160	1	
120025	134	42	160	1	
120026	133	42	160	1	
120027	134	43	158	1	
120028	135	44	157	1	
120029	136	44	156	1	
120030	136	44	155	1	
120031	136	44	154	1	
120032	136	45	154	1	
120033	136	45	153	1	
120034	136	45	152	1	
120035	136	45	151	1	
120036	136	45	150	1	
120037	136	45	149	1	
120038	136	45	148	1	
120039	136	45	148	1	
120040	136	45	148	1	
120041	136	45	148	1	
120042	136	45	148	1	
120043	136	45	148	1	
120044	136	46	149	1	
120045	136	47	149	1	
120046	136	48	149	1	
120047	136	48	149	1	
120048	136	48	149	1	
120049	136	48	149	1	
120050	136	48	149	1	
120051	136	48	148	1	
120052	136	48	148	1	
120053	136	48	149	1	
120054	136	48	148	1	
120055	136	48	149	1	
120056	136	48	149	1	
120057	136	48	149	1	
120058	136	48	149	1	
120059	136	48	148	1	
120060	136	48	149	1	
120061	136	48	149	1	
120062	136	48	149	1	
120063	136	48	149	1	
120064	136	48	149	1	
120065	136	48	149	1	
120066	136	48	152	1	
120067	136	48	154	1	
120068	136	48	156	1	
120069	136	48	158	1	
120070	137	47	159	1	
120071	137	47	161	1	
120072	137	47	162	1	
120073	137	46	163	1	
120074	138	45	163	1	
120075	139	44	163	1	
120076	140	43	163	1	
120077	141	42	163	1	
120078	142	42	163	1	
120079	142	42	163	1	
120080	142	42	163	1	
120081	143	42	163	1	
120082	144	42	163	1	
120083	144	42	163	1	
120084	144	42	163	1	
120085	144	42	163	1	
120086	144	42	163	1	
120087	144	42	163	1	
120088	144	42	163	1	
120089	144	42	164	1	
120090	144	42	164	1	
120091	144	42	164	1	
120092	144	42	165	1	
120093	144	42	166	1	
120094	144	42	167	1	
120095	144	42	168	1	
120096	144	42	168	1	
120097	144	42	168	1	
120098	144	42	168	1	
120099	144	42	168	1	
120100	143	43	169	1	
120101	142	44	170	1	
120102	141	45	171	1	
120103	140	46	172	1	
120104	139	46	172	1	
120105	138	46	172	1	
120106	138	46	172	1	
120107	138	46	172	1	
120108	138	46	172	1	
120109	138	46	172	1	
120110	138	46	172	1	
120111	138	46	172	1	
120112	138	46	172	1	
120113	138	46	172	1	
120114	138	46	172	1	
120115	138	46	172	1	
120116	138	46	172	1	
120117	138	46	172	1	
120118	138	46	172	1	
120119	138	46	172	1	
120120	138	46	172	1	
120121	138	46	172	1	
120122	138	46	172	1	
120123	138	46	172	1	
120124	138	46	172	1	
120125	138	45	171	1	
120126	138	44	170	1	
120127	138	43	169	1	
120128	138	42	168	1	
120129	138	41	168	1	
120130	138	40	168	1	
120131	138	39	168	1	
120132	138	38	168	1	
120133	138	38	168	1	
120134	138	38	168	1	
120135	138	38	168	1	
120136	138	38	168	1	
120137	141	38	167	1	
120138	141	38	167	1	
120139	141	38	167	1	
120140	141	38	167	1	
120141	141	38	167	1	
120142	141	38	167	1	
120143	141	38	167	1	
120144	141	38	167	1	
120145	141	38	167	1	
120146	141	38	167	1	
120147	141	38	167	1	
120148	141	38	167	1	
120149	141	38	167	1	
120150	141	38	167	1	
120151	141	38	167	1	
120152	141	38	167	1	
